epoch,step,train_loss,val_acc,val_loss
0,2471,,0.9105225801467896,0.25769826769828796
0,2471,0.501398503780365,,
1,4943,,0.9247284531593323,0.2152838110923767
1,4943,0.23482051491737366,,
