epoch,step,train_loss,val_acc,val_loss
0,2471,,0.9097254276275635,0.25574907660484314
0,2471,0.5069108009338379,,
1,4943,,0.9266372919082642,0.21195532381534576
1,4943,0.23025545477867126,,
